course_ID,short_name,long_name,status,blueprint_course_id
173,Art: Grade 1-54012Z0-Sharp-PeriodArt,Art: Grade 1-54012Z0-Sharp-PeriodArt,active,
173,Art: Grade 1-54012Z0-Sharp-PeriodArt,Art: Grade 1-54012Z0-Sharp-PeriodArt,active,
174,Art: Grade 1-54012Z0-Sharp-PeriodArt,Art: Grade 1-54012Z0-Sharp-PeriodArt,active,
174,Art: Grade 1-54012Z0-Sharp-PeriodArt,Art: Grade 1-54012Z0-Sharp-PeriodArt,active,
330,Art: Grade 1-54012Z0-Sharp-PeriodArt,Art: Grade 1-54012Z0-Sharp-PeriodArt,active,
330,Art: Grade 1-54012Z0-Sharp-PeriodArt,Art: Grade 1-54012Z0-Sharp-PeriodArt,active,
175,Art: Grade 2-54022Z0-Sharp-PeriodArt,Art: Grade 2-54022Z0-Sharp-PeriodArt,active,
175,Art: Grade 2-54022Z0-Sharp-PeriodArt,Art: Grade 2-54022Z0-Sharp-PeriodArt,active,
274,Art: Grade 2-54022Z0-Sharp-PeriodArt,Art: Grade 2-54022Z0-Sharp-PeriodArt,active,
274,Art: Grade 2-54022Z0-Sharp-PeriodArt,Art: Grade 2-54022Z0-Sharp-PeriodArt,active,
176,Art: Grade 3-54032Z0-Sharp-PeriodArt,Art: Grade 3-54032Z0-Sharp-PeriodArt,active,
176,Art: Grade 3-54032Z0-Sharp-PeriodArt,Art: Grade 3-54032Z0-Sharp-PeriodArt,active,
177,Art: Grade 3-54032Z0-Sharp-PeriodArt,Art: Grade 3-54032Z0-Sharp-PeriodArt,active,
177,Art: Grade 3-54032Z0-Sharp-PeriodArt,Art: Grade 3-54032Z0-Sharp-PeriodArt,active,
178,Art: Grade 4-54042Z0-Sharp-PeriodArt,Art: Grade 4-54042Z0-Sharp-PeriodArt,active,
178,Art: Grade 4-54042Z0-Sharp-PeriodArt,Art: Grade 4-54042Z0-Sharp-PeriodArt,active,
179,Art: Grade 4-54042Z0-Sharp-PeriodArt,Art: Grade 4-54042Z0-Sharp-PeriodArt,active,
179,Art: Grade 4-54042Z0-Sharp-PeriodArt,Art: Grade 4-54042Z0-Sharp-PeriodArt,active,
328,Art: Grade 4-54042Z0-Sharp-PeriodArt,Art: Grade 4-54042Z0-Sharp-PeriodArt,active,
328,Art: Grade 4-54042Z0-Sharp-PeriodArt,Art: Grade 4-54042Z0-Sharp-PeriodArt,active,
180,Art: Grade 5-54052Z0-Sharp-PeriodArt,Art: Grade 5-54052Z0-Sharp-PeriodArt,active,
180,Art: Grade 5-54052Z0-Sharp-PeriodArt,Art: Grade 5-54052Z0-Sharp-PeriodArt,active,
281,Art: Grade 5-54052Z0-Sharp-PeriodArt,Art: Grade 5-54052Z0-Sharp-PeriodArt,active,
281,Art: Grade 5-54052Z0-Sharp-PeriodArt,Art: Grade 5-54052Z0-Sharp-PeriodArt,active,
322,Art: Grade 5-54052Z0-Sharp-PeriodArt,Art: Grade 5-54052Z0-Sharp-PeriodArt,active,
322,Art: Grade 5-54052Z0-Sharp-PeriodArt,Art: Grade 5-54052Z0-Sharp-PeriodArt,active,
181,Art: Grade 6-54062Y0-Sharp-PeriodArt,Art: Grade 6-54062Y0-Sharp-PeriodArt,active,
181,Art: Grade 6-54062Y0-Sharp-PeriodArt,Art: Grade 6-54062Y0-Sharp-PeriodArt,active,
262,Art: Grade 7-54072Y0-Sharp-PeriodArt,Art: Grade 7-54072Y0-Sharp-PeriodArt,active,
262,Art: Grade 7-54072Y0-Sharp-PeriodArt,Art: Grade 7-54072Y0-Sharp-PeriodArt,active,
286,Art: Grade 7-54072Y0-Sharp-PeriodArt,Art: Grade 7-54072Y0-Sharp-PeriodArt,active,
286,Art: Grade 7-54072Y0-Sharp-PeriodArt,Art: Grade 7-54072Y0-Sharp-PeriodArt,active,
291,Art: Grade 8-54082Y0-Sharp-PeriodArt,Art: Grade 8-54082Y0-Sharp-PeriodArt,active,
291,Art: Grade 8-54082Y0-Sharp-PeriodArt,Art: Grade 8-54082Y0-Sharp-PeriodArt,active,
171,Art: Kindergarten-54002Z0-Sharp-PeriodArt,Art: Kindergarten-54002Z0-Sharp-PeriodArt,active,
171,Art: Kindergarten-54002Z0-Sharp-PeriodArt,Art: Kindergarten-54002Z0-Sharp-PeriodArt,active,
172,Art: Kindergarten-54002Z0-Sharp-PeriodArt,Art: Kindergarten-54002Z0-Sharp-PeriodArt,active,
172,Art: Kindergarten-54002Z0-Sharp-PeriodArt,Art: Kindergarten-54002Z0-Sharp-PeriodArt,active,
498,Art: Kindergarten-54002Z0-Sharp-PeriodArt,Art: Kindergarten-54002Z0-Sharp-PeriodArt,active,
498,Art: Kindergarten-54002Z0-Sharp-PeriodArt,Art: Kindergarten-54002Z0-Sharp-PeriodArt,active,
185,ELA: Grade 1-10512Z0-Campbell-PeriodELA,ELA: Grade 1-10512Z0-Campbell-PeriodELA,active,
185,ELA: Grade 1-10512Z0-Campbell-PeriodELA,ELA: Grade 1-10512Z0-Campbell-PeriodELA,active,
185,ELA: Grade 1-10512Z0-Foxe-PeriodELA,ELA: Grade 1-10512Z0-Foxe-PeriodELA,active,
185,ELA: Grade 1-10512Z0-Foxe-PeriodELA,ELA: Grade 1-10512Z0-Foxe-PeriodELA,active,
186,ELA: Grade 1-10512Z0-Johns-PeriodELA,ELA: Grade 1-10512Z0-Johns-PeriodELA,active,
186,ELA: Grade 1-10512Z0-Johns-PeriodELA,ELA: Grade 1-10512Z0-Johns-PeriodELA,active,
185,ELA: Grade 1-10512Z0-Sheppard-PeriodELA,ELA: Grade 1-10512Z0-Sheppard-PeriodELA,active,
185,ELA: Grade 1-10512Z0-Sheppard-PeriodELA,ELA: Grade 1-10512Z0-Sheppard-PeriodELA,active,
301,ELA: Grade 1-1051AZ0-Harris-PeriodELA,ELA: Grade 1-1051AZ0-Harris-PeriodELA,active,
301,ELA: Grade 1-1051AZ0-Harris-PeriodELA,ELA: Grade 1-1051AZ0-Harris-PeriodELA,active,
269,ELA: Grade 2-10522Z0-Daniels-PeriodELA,ELA: Grade 2-10522Z0-Daniels-PeriodELA,active,
269,ELA: Grade 2-10522Z0-Daniels-PeriodELA,ELA: Grade 2-10522Z0-Daniels-PeriodELA,active,
187,ELA: Grade 2-10522Z0-Sheffield-PeriodELA,ELA: Grade 2-10522Z0-Sheffield-PeriodELA,active,
187,ELA: Grade 2-10522Z0-Sheffield-PeriodELA,ELA: Grade 2-10522Z0-Sheffield-PeriodELA,active,
187,ELA: Grade 2-10522Z0-Sheppard-PeriodELA,ELA: Grade 2-10522Z0-Sheppard-PeriodELA,active,
187,ELA: Grade 2-10522Z0-Sheppard-PeriodELA,ELA: Grade 2-10522Z0-Sheppard-PeriodELA,active,
187,ELA: Grade 2-10522Z0-Thompson-PeriodELA,ELA: Grade 2-10522Z0-Thompson-PeriodELA,active,
187,ELA: Grade 2-10522Z0-Thompson-PeriodELA,ELA: Grade 2-10522Z0-Thompson-PeriodELA,active,
189,ELA: Grade 3-10532Z0-Giles-PeriodELA,ELA: Grade 3-10532Z0-Giles-PeriodELA,active,
189,ELA: Grade 3-10532Z0-Giles-PeriodELA,ELA: Grade 3-10532Z0-Giles-PeriodELA,active,
188,ELA: Grade 3-10532Z0-Hartage-PeriodELA,ELA: Grade 3-10532Z0-Hartage-PeriodELA,active,
188,ELA: Grade 3-10532Z0-Hartage-PeriodELA,ELA: Grade 3-10532Z0-Hartage-PeriodELA,active,
190,ELA: Grade 4-10542Z0-Aldman-PeriodELA,ELA: Grade 4-10542Z0-Aldman-PeriodELA,active,
190,ELA: Grade 4-10542Z0-Aldman-PeriodELA,ELA: Grade 4-10542Z0-Aldman-PeriodELA,active,
191,ELA: Grade 4-10542Z0-Moore-PeriodELA,ELA: Grade 4-10542Z0-Moore-PeriodELA,active,
191,ELA: Grade 4-10542Z0-Moore-PeriodELA,ELA: Grade 4-10542Z0-Moore-PeriodELA,active,
305,ELA: Grade 4-1054AZ0-Harris-PeriodELA,ELA: Grade 4-1054AZ0-Harris-PeriodELA,active,
305,ELA: Grade 4-1054AZ0-Harris-PeriodELA,ELA: Grade 4-1054AZ0-Harris-PeriodELA,active,
276,ELA: Grade 5-10552Z0-Alsop-PeriodELA,ELA: Grade 5-10552Z0-Alsop-PeriodELA,active,
276,ELA: Grade 5-10552Z0-Alsop-PeriodELA,ELA: Grade 5-10552Z0-Alsop-PeriodELA,active,
192,ELA: Grade 5-10552Z0-New-PeriodELA,ELA: Grade 5-10552Z0-New-PeriodELA,active,
192,ELA: Grade 5-10552Z0-New-PeriodELA,ELA: Grade 5-10552Z0-New-PeriodELA,active,
309,ELA: Grade 5-1055AZ0-Harris-PeriodELA,ELA: Grade 5-1055AZ0-Harris-PeriodELA,active,
309,ELA: Grade 5-1055AZ0-Harris-PeriodELA,ELA: Grade 5-1055AZ0-Harris-PeriodELA,active,
193,ELA: Grade 6-10562Y0-Hammel-PeriodELA,ELA: Grade 6-10562Y0-Hammel-PeriodELA,active,10562Y0
193,ELA: Grade 6-10562Y0-Hammel-PeriodELA,ELA: Grade 6-10562Y0-Hammel-PeriodELA,active,10562Y0
193,ELA: Grade 6-10562Y0-Liriano-PeriodELA,ELA: Grade 6-10562Y0-Liriano-PeriodELA,active,10562Y0
193,ELA: Grade 6-10562Y0-Liriano-PeriodELA,ELA: Grade 6-10562Y0-Liriano-PeriodELA,active,10562Y0
193,ELA: Grade 6-10562Y0-Sheppard-PeriodELA,ELA: Grade 6-10562Y0-Sheppard-PeriodELA,active,10562Y0
193,ELA: Grade 6-10562Y0-Sheppard-PeriodELA,ELA: Grade 6-10562Y0-Sheppard-PeriodELA,active,10562Y0
257,ELA: Grade 7-10572Y0-Achrane-PeriodELA,ELA: Grade 7-10572Y0-Achrane-PeriodELA,active,10572Y0
257,ELA: Grade 7-10572Y0-Achrane-PeriodELA,ELA: Grade 7-10572Y0-Achrane-PeriodELA,active,10572Y0
283,ELA: Grade 7-10572Y0-Achrane-PeriodELA,ELA: Grade 7-10572Y0-Achrane-PeriodELA,active,10572Y0
283,ELA: Grade 7-10572Y0-Achrane-PeriodELA,ELA: Grade 7-10572Y0-Achrane-PeriodELA,active,10572Y0
313,ELA: Grade 7-1057AY0-Harris-PeriodELA,ELA: Grade 7-1057AY0-Harris-PeriodELA,active,
313,ELA: Grade 7-1057AY0-Harris-PeriodELA,ELA: Grade 7-1057AY0-Harris-PeriodELA,active,
290,ELA: Grade 8-10582Y0-Achrane-PeriodELA,ELA: Grade 8-10582Y0-Achrane-PeriodELA,active,10582Y0
290,ELA: Grade 8-10582Y0-Achrane-PeriodELA,ELA: Grade 8-10582Y0-Achrane-PeriodELA,active,10582Y0
184,ELA: Kindergarten-10502Z0-Coleman-PeriodELA,ELA: Kindergarten-10502Z0-Coleman-PeriodELA,active,
184,ELA: Kindergarten-10502Z0-Coleman-PeriodELA,ELA: Kindergarten-10502Z0-Coleman-PeriodELA,active,
183,ELA: Kindergarten-10502Z0-Gist-PeriodELA,ELA: Kindergarten-10502Z0-Gist-PeriodELA,active,
183,ELA: Kindergarten-10502Z0-Gist-PeriodELA,ELA: Kindergarten-10502Z0-Gist-PeriodELA,active,
297,ELA: Kindergarten-1050AZ0-Harris-PeriodELA,ELA: Kindergarten-1050AZ0-Harris-PeriodELA,active,
297,ELA: Kindergarten-1050AZ0-Harris-PeriodELA,ELA: Kindergarten-1050AZ0-Harris-PeriodELA,active,
209,Math: Grade 1-20012Z0-Campbell-PeriodMath,Math: Grade 1-20012Z0-Campbell-PeriodMath,active,
209,Math: Grade 1-20012Z0-Campbell-PeriodMath,Math: Grade 1-20012Z0-Campbell-PeriodMath,active,
209,Math: Grade 1-20012Z0-Foxe-PeriodMath,Math: Grade 1-20012Z0-Foxe-PeriodMath,active,
209,Math: Grade 1-20012Z0-Foxe-PeriodMath,Math: Grade 1-20012Z0-Foxe-PeriodMath,active,
210,Math: Grade 1-20012Z0-Johns-PeriodMath,Math: Grade 1-20012Z0-Johns-PeriodMath,active,
210,Math: Grade 1-20012Z0-Johns-PeriodMath,Math: Grade 1-20012Z0-Johns-PeriodMath,active,
209,Math: Grade 1-20012Z0-Sheppard-PeriodMath,Math: Grade 1-20012Z0-Sheppard-PeriodMath,active,
209,Math: Grade 1-20012Z0-Sheppard-PeriodMath,Math: Grade 1-20012Z0-Sheppard-PeriodMath,active,
302,Math: Grade 1-2001AZ0-Harris-PeriodMath,Math: Grade 1-2001AZ0-Harris-PeriodMath,active,
302,Math: Grade 1-2001AZ0-Harris-PeriodMath,Math: Grade 1-2001AZ0-Harris-PeriodMath,active,
270,Math: Grade 2-20022Z0-Daniels-PeriodMath,Math: Grade 2-20022Z0-Daniels-PeriodMath,active,
270,Math: Grade 2-20022Z0-Daniels-PeriodMath,Math: Grade 2-20022Z0-Daniels-PeriodMath,active,
211,Math: Grade 2-20022Z0-Sheffield-PeriodMath,Math: Grade 2-20022Z0-Sheffield-PeriodMath,active,
211,Math: Grade 2-20022Z0-Sheffield-PeriodMath,Math: Grade 2-20022Z0-Sheffield-PeriodMath,active,
211,Math: Grade 2-20022Z0-Sheppard-PeriodMath,Math: Grade 2-20022Z0-Sheppard-PeriodMath,active,
211,Math: Grade 2-20022Z0-Sheppard-PeriodMath,Math: Grade 2-20022Z0-Sheppard-PeriodMath,active,
211,Math: Grade 2-20022Z0-Thompson-PeriodMath,Math: Grade 2-20022Z0-Thompson-PeriodMath,active,
211,Math: Grade 2-20022Z0-Thompson-PeriodMath,Math: Grade 2-20022Z0-Thompson-PeriodMath,active,
213,Math: Grade 3-20032Z0-Giles-PeriodMath,Math: Grade 3-20032Z0-Giles-PeriodMath,active,
213,Math: Grade 3-20032Z0-Giles-PeriodMath,Math: Grade 3-20032Z0-Giles-PeriodMath,active,
212,Math: Grade 3-20032Z0-Hartage-PeriodMath,Math: Grade 3-20032Z0-Hartage-PeriodMath,active,
212,Math: Grade 3-20032Z0-Hartage-PeriodMath,Math: Grade 3-20032Z0-Hartage-PeriodMath,active,
214,Math: Grade 4-20042Z0-Aldman-PeriodMath,Math: Grade 4-20042Z0-Aldman-PeriodMath,active,
214,Math: Grade 4-20042Z0-Aldman-PeriodMath,Math: Grade 4-20042Z0-Aldman-PeriodMath,active,
215,Math: Grade 4-20042Z0-Moore-PeriodMath,Math: Grade 4-20042Z0-Moore-PeriodMath,active,
215,Math: Grade 4-20042Z0-Moore-PeriodMath,Math: Grade 4-20042Z0-Moore-PeriodMath,active,
306,Math: Grade 4-2004AZ0-Harris-PeriodMath,Math: Grade 4-2004AZ0-Harris-PeriodMath,active,
306,Math: Grade 4-2004AZ0-Harris-PeriodMath,Math: Grade 4-2004AZ0-Harris-PeriodMath,active,
277,Math: Grade 5-20052Z0-Alsop-PeriodMath,Math: Grade 5-20052Z0-Alsop-PeriodMath,active,
277,Math: Grade 5-20052Z0-Alsop-PeriodMath,Math: Grade 5-20052Z0-Alsop-PeriodMath,active,
216,Math: Grade 5-20052Z0-New-PeriodMath,Math: Grade 5-20052Z0-New-PeriodMath,active,
216,Math: Grade 5-20052Z0-New-PeriodMath,Math: Grade 5-20052Z0-New-PeriodMath,active,
310,Math: Grade 5-2005AZ0-Harris-PeriodMath,Math: Grade 5-2005AZ0-Harris-PeriodMath,active,
310,Math: Grade 5-2005AZ0-Harris-PeriodMath,Math: Grade 5-2005AZ0-Harris-PeriodMath,active,
217,Math: Grade 6-20062Y0-Hammel-PeriodMath,Math: Grade 6-20062Y0-Hammel-PeriodMath,active,20062Y0
217,Math: Grade 6-20062Y0-Hammel-PeriodMath,Math: Grade 6-20062Y0-Hammel-PeriodMath,active,20062Y0
217,Math: Grade 6-20062Y0-Liriano-PeriodMath,Math: Grade 6-20062Y0-Liriano-PeriodMath,active,20062Y0
217,Math: Grade 6-20062Y0-Liriano-PeriodMath,Math: Grade 6-20062Y0-Liriano-PeriodMath,active,20062Y0
217,Math: Grade 6-20062Y0-Sheppard-PeriodMath,Math: Grade 6-20062Y0-Sheppard-PeriodMath,active,20062Y0
217,Math: Grade 6-20062Y0-Sheppard-PeriodMath,Math: Grade 6-20062Y0-Sheppard-PeriodMath,active,20062Y0
258,Math: Grade 7-20072Y0-Green-PeriodMath,Math: Grade 7-20072Y0-Green-PeriodMath,active,20072Y0
258,Math: Grade 7-20072Y0-Green-PeriodMath,Math: Grade 7-20072Y0-Green-PeriodMath,active,20072Y0
284,Math: Grade 7-20072Y0-Green-PeriodMath,Math: Grade 7-20072Y0-Green-PeriodMath,active,20072Y0
284,Math: Grade 7-20072Y0-Green-PeriodMath,Math: Grade 7-20072Y0-Green-PeriodMath,active,20072Y0
314,Math: Grade 7-2007AY0-Harris-PeriodMath,Math: Grade 7-2007AY0-Harris-PeriodMath,active,
314,Math: Grade 7-2007AY0-Harris-PeriodMath,Math: Grade 7-2007AY0-Harris-PeriodMath,active,
